relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_id,manual_review_status,manual_face_count,review_method,reviewed_face_boxes_json,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,condition_label,category_notes,category_review_status
day4/members/luca/10_0598.webp,10_0598.webp,webp,260680,ad285c9b31b7d969e877f1b34cfe70c03df71be7d409502a233768350b1f9cdf,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,10_0598,42,day4/members/luca/10_0598.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":1971,""y1"":1035,""x2"":2122,""y2"":1225},{""x1"":427,""y1"":1046,""x2"":656,""y2"":1331},{""x1"":1363,""y1"":1220,""x2"":1559,""y2"":1450},{""x1"":2901,""y1"":1058,""x2"":3016,""y2"":1195},{""x1"":3515,""y1"":941,""x2"":3643,""y2"":1090}]",multi_face,small,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|small|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/bjorn/20_0157.webp,20_0157.webp,webp,152834,788a4f50d8f3ee7d3c75d93e3ae04e8a6f69db359858c59149e491ce5d4d0189,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,20_0157,42,day1/members/bjorn/20_0157.webp,yes,6,manual reviewer-app verification by the project reviewers,"[{""x1"":2906,""y1"":470,""x2"":3141,""y2"":795},{""x1"":1936,""y1"":692,""x2"":2047,""y2"":869},{""x1"":1551,""y1"":796,""x2"":1637,""y2"":914},{""x1"":716,""y1"":441,""x2"":818,""y2"":605},{""x1"":315,""y1"":1049,""x2"":404,""y2"":1164},{""x1"":1245,""y1"":823,""x2"":1329,""y2"":935}]",multi_face,mixed_scale,no,pending_review,no,yes,yes,low,not_assessed_in_face_review,no,multi_face|mixed_scale|motion_blur_or_low_sharpness|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/allie/13_0414.webp,13_0414.webp,webp,269440,16fd7540bffdd0fec7e4f0b6215fad86e73bc22b89e07ade189c2cef4fb40c85,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,13_0414,42,day1/members/allie/13_0414.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,no_face|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/klaus/12_0569.webp,12_0569.webp,webp,194744,9c67ac1ac36d2d3f16cdb6887f43f13cf3acfbfe024837a69415878decf87a71,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,12_0569,42,day4/members/klaus/12_0569.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,yes,low,not_assessed_in_face_review,no,no_face|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/stevan/10_0564.webp,10_0564.webp,webp,164012,296f47d87dcb383103a84bc81ea9db89222f460e9bbe3646790ce9535f8108d3,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,10_0564,42,day1/members/stevan/10_0564.webp,yes,4,manual reviewer-app verification by the project reviewers,"[{""x1"":1872,""y1"":1102,""x2"":1961,""y2"":1209},{""x1"":2885,""y1"":1363,""x2"":2958,""y2"":1455},{""x1"":2565,""y1"":1298,""x2"":2642,""y2"":1393},{""x1"":3741,""y1"":1311,""x2"":3831,""y2"":1420}]",multi_face,very_small_or_distant,yes,pending_review,yes,no,no,low,not_assessed_in_face_review,no,multi_face|very_small_or_distant|edge_or_partial|downward_egocentric|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/cathal/11_0227.webp,11_0227.webp,webp,145316,9297a4ce979344f3242f219d6baffefc4563edf5a79180dd4d9b318b8254b787,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,11_0227,42,day1/members/cathal/11_0227.webp,yes,4,manual reviewer-app verification by the project reviewers,"[{""x1"":1553,""y1"":1080,""x2"":1875,""y2"":1486},{""x1"":2740,""y1"":316,""x2"":3461,""y2"":1230},{""x1"":1118,""y1"":1309,""x2"":1213,""y2"":1454},{""x1"":0,""y1"":1320,""x2"":125,""y2"":1496}]",multi_face,mixed_scale,yes,pending_review,yes,yes,no,low,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/bjorn/14_0229.webp,14_0229.webp,webp,201932,b69f24283728e5ef578e8ed57646ebc082d2e3a407a575e227ea44c167b7b476,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,14_0229,42,day2/members/bjorn/14_0229.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":2006,""y1"":325,""x2"":2194,""y2"":556},{""x1"":2897,""y1"":132,""x2"":3175,""y2"":419},{""x1"":463,""y1"":807,""x2"":675,""y2"":967},{""x1"":3714,""y1"":270,""x2"":3838,""y2"":541},{""x1"":1428,""y1"":12,""x2"":1758,""y2"":210}]",multi_face,medium,yes,pending_review,no,yes,no,medium,not_assessed_in_face_review,no,multi_face|medium|edge_or_partial|motion_blur_or_low_sharpness|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/stevan/09_0680.webp,09_0680.webp,webp,187378,8785b3578c5853c3c0e3bc712d42e5e6fb632efdf723c049e68ce2da143a4d55,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,09_0680,42,day4/members/stevan/09_0680.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":1737,""y1"":449,""x2"":1877,""y2"":614},{""x1"":492,""y1"":624,""x2"":642,""y2"":750}]",multi_face,very_small_or_distant,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,multi_face|very_small_or_distant|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/tien/12_0691.webp,12_0691.webp,webp,113662,e42043621a6217cd020c1990637dd9e02ad3596e771c5ef70db571f05811cba6,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,12_0691,42,day1/members/tien/12_0691.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,no,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/tien/11_0055.webp,11_0055.webp,webp,175680,68ca07d84c41696c6ed1da21e4ad3c9d48b391356fb108d48f8a743511e9bc77,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,11_0055,42,day1/members/tien/11_0055.webp,yes,4,manual reviewer-app verification by the project reviewers,"[{""x1"":42,""y1"":1528,""x2"":153,""y2"":1651},{""x1"":2264,""y1"":1434,""x2"":2362,""y2"":1554},{""x1"":3487,""y1"":1700,""x2"":3635,""y2"":1903},{""x1"":3295,""y1"":1659,""x2"":3408,""y2"":1824}]",multi_face,small,yes,pending_review,yes,no,no,low,not_assessed_in_face_review,no,multi_face|small|edge_or_partial|downward_egocentric|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/cathal/20_0505.webp,20_0505.webp,webp,262088,93cf178b141fe6a102fe907cd9d663c90ccc85771d927b666196ac0875bac060,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,20_0505,42,day2/members/cathal/20_0505.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":1364,""y1"":38,""x2"":1636,""y2"":323},{""x1"":337,""y1"":803,""x2"":666,""y2"":1090},{""x1"":496,""y1"":0,""x2"":717,""y2"":204}]",multi_face,medium,yes,,no,no,no,medium,not_assessed_in_face_review,no,multi_face|medium|edge_or_partial|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/stevan/09_0717.webp,09_0717.webp,webp,184568,f851c679bf586472b2e98691bd8c0d5bd9901a22e9821acb290944dd8e2d92a5,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,09_0717,42,day3/members/stevan/09_0717.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":733,""y1"":1564,""x2"":895,""y2"":1751},{""x1"":1539,""y1"":1610,""x2"":1646,""y2"":1738}]",multi_face,small,no,pending_review,yes,no,no,low,not_assessed_in_face_review,no,multi_face|small|downward_egocentric|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/florian/13_0209.webp,13_0209.webp,webp,327210,5e58d684763cb6e43ae5b112a57c425ce3f0cacd39d93aad55b285cb341c6512,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,13_0209,42,day2/members/florian/13_0209.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":3001,""y1"":215,""x2"":3229,""y2"":539},{""x1"":1352,""y1"":254,""x2"":1562,""y2"":497},{""x1"":2659,""y1"":347,""x2"":2837,""y2"":582}]",multi_face,medium,no,pending_review,no,no,yes,high,not_assessed_in_face_review,no,multi_face|medium|low_light_or_dim|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/allie/13_0625.webp,13_0625.webp,webp,264376,2d4dcd3526632a78c020be8c3d205c9bb78ad31ef1613b0313ca3ce6dd9bedb1,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,13_0625,42,day2/members/allie/13_0625.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,no_face|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/stevan/11_0711.webp,11_0711.webp,webp,207168,99cbce3a1512a6d082a4077d371652763dc141ec47ba09d10024a5bfd77bb613,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,11_0711,42,day3/members/stevan/11_0711.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":81,""y1"":0,""x2"":399,""y2"":290},{""x1"":2251,""y1"":120,""x2"":2573,""y2"":480}]",multi_face,medium,yes,pending_review,no,no,yes,low,not_assessed_in_face_review,no,multi_face|medium|edge_or_partial|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/werner/17_0162.webp,17_0162.webp,webp,349126,b19c0231ea3426b0cd095a9a8134c4a86896e307d552026cbff239753f3e96dc,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,17_0162,42,day3/members/werner/17_0162.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":44,""y1"":726,""x2"":271,""y2"":984},{""x1"":2117,""y1"":574,""x2"":2330,""y2"":795}]",multi_face,small,yes,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|small|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/klaus/19_0722.webp,19_0722.webp,webp,234240,8d5d59d9a5a11fe4c1257b4e6c0fe5998f07a9adc87543d4df1a51561d2c9e5d,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,19_0722,42,day2/members/klaus/19_0722.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":3622,""y1"":1745,""x2"":3836,""y2"":2064},{""x1"":225,""y1"":1074,""x2"":367,""y2"":1261},{""x1"":2250,""y1"":1517,""x2"":2409,""y2"":1698},{""x1"":2854,""y1"":1528,""x2"":3038,""y2"":1750},{""x1"":2306,""y1"":957,""x2"":2336,""y2"":995}]",multi_face,mixed_scale,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/allie/10_0101.webp,10_0101.webp,webp,260892,4cbd5148aa44746b053411cfec11e4d0ae8fb9fb12ccdc1f3ab5c6fc3a0e2e5b,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,10_0101,42,day4/members/allie/10_0101.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":601,""y1"":1476,""x2"":797,""y2"":1703},{""x1"":3227,""y1"":1027,""x2"":3517,""y2"":1439},{""x1"":2908,""y1"":524,""x2"":3098,""y2"":750}]",multi_face,medium,no,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|medium|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/allie/14_0220.webp,14_0220.webp,webp,179578,97508d1044e870b0df06d3524192570a14f3831f763b15c05350519e458bc36e,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,14_0220,42,day3/members/allie/14_0220.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,yes,low,not_assessed_in_face_review,no,no_face|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/klaus/12_0609.webp,12_0609.webp,webp,271300,12e6cc4f9a3670a8f0ca6f0100f1e4882deb3f6ce6acc92d96a48d79810d599f,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,12_0609,42,day4/members/klaus/12_0609.webp,yes,7,manual reviewer-app verification by the project reviewers,"[{""x1"":930,""y1"":501,""x2"":1073,""y2"":662},{""x1"":646,""y1"":639,""x2"":836,""y2"":879},{""x1"":2222,""y1"":699,""x2"":2335,""y2"":839},{""x1"":1602,""y1"":519,""x2"":1690,""y2"":630},{""x1"":2643,""y1"":680,""x2"":2820,""y2"":905},{""x1"":3317,""y1"":1541,""x2"":3577,""y2"":2016},{""x1"":1233,""y1"":453,""x2"":1344,""y2"":630}]",multi_face,mixed_scale,no,pending_review,yes,no,yes,high,not_assessed_in_face_review,no,multi_face|mixed_scale|downward_egocentric|low_light_or_dim|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/allie/12_0584.webp,12_0584.webp,webp,429028,8ce49e2fa1eb55a6ae80bc81b5a753997e827520777dd946f7182317467cd39f,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,12_0584,42,day2/members/allie/12_0584.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":126,""y1"":311,""x2"":308,""y2"":515}]",single_face,small,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,single_face|small|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/stevan/10_0599.webp,10_0599.webp,webp,205744,10753f666dfe3a88d689b8055e6a589649165c25591dfa3b2897525d7b4e5d7c,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,10_0599,42,day3/members/stevan/10_0599.webp,yes,6,manual reviewer-app verification by the project reviewers,"[{""x1"":1251,""y1"":1416,""x2"":1374,""y2"":1555},{""x1"":744,""y1"":1618,""x2"":914,""y2"":1796},{""x1"":464,""y1"":1640,""x2"":537,""y2"":1718},{""x1"":3052,""y1"":1833,""x2"":3118,""y2"":1928},{""x1"":3544,""y1"":1795,""x2"":3602,""y2"":1880},{""x1"":1957,""y1"":1292,""x2"":2001,""y2"":1345}]",multi_face,mixed_scale,no,pending_review,yes,no,no,low,not_assessed_in_face_review,no,multi_face|mixed_scale|downward_egocentric|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/klaus/08_0414.webp,08_0414.webp,webp,91220,8e9ee85322ba123eab9a3447181c643f7798dc23418bc141537a4e9bbadfee3b,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,08_0414,42,day1/members/klaus/08_0414.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,no,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/luca/10_0574.webp,10_0574.webp,webp,346866,edb86d46432c0e6b4b8a39e05f8ebaf685c8329c57ed27887cab617a8aa298f5,3840,2160,luca,egocentric,luca,day2,ok,valid,day2,10_0574,42,day2/members/luca/10_0574.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":979,""y1"":682,""x2"":1197,""y2"":950},{""x1"":2505,""y1"":734,""x2"":2669,""y2"":929},{""x1"":0,""y1"":813,""x2"":186,""y2"":1217},{""x1"":1739,""y1"":708,""x2"":1922,""y2"":929},{""x1"":3490,""y1"":967,""x2"":3597,""y2"":1099}]",multi_face,mixed_scale,yes,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/cathal/18_0303.webp,18_0303.webp,webp,243712,fd12ad650a52180d0515271e2a563519829ce91718868b79f885d14449c9b650,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,18_0303,42,day2/members/cathal/18_0303.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/werner/12_0579.webp,12_0579.webp,webp,169924,0fc3d875a97f26909d6c50cef95c2dd4f7d71c30e062579729c6831e7ae3a43a,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,12_0579,42,day4/members/werner/12_0579.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":1838,""y1"":986,""x2"":1950,""y2"":1119}]",single_face,very_small_or_distant,no,pending_review,no,no,no,low,not_assessed_in_face_review,no,single_face|very_small_or_distant|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
