relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_path,condition_label,source_protocol,box_count,annotation_status,review_method,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,category_review_status,category_notes,ground_truth_face_count,predicted_face_count,matched_face_count,missed_face_count
day4/members/florian/11_0305.webp,11_0305.webp,webp,255946,49c932628a6abac2913c1d4f2542ac6f4a3b37d97ed4efdb3ea8a36c04a6460c,3840,2160,florian,egocentric,florian,day4,ok,valid,day4,11_0305,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/florian/11_0305.webp,multi_face|large|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,5,reviewed,manual_reviewer_app,multi_face,large,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",5,17,0,5
day4/members/luca/18_0590.webp,18_0590.webp,webp,148804,843f890c51ee624c956d708eb1c18a7f76ab4b23f78b5ebd1071a605b0fd8f42,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,18_0590,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/luca/18_0590.webp,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,5,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",5,7,0,5
day4/members/onanong/11_0635.webp,11_0635.webp,webp,264928,5ea563682ca02fbebfd215b1bc19060290558389e442becf3151ed2b99629347,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,11_0635,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/onanong/11_0635.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,5,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",5,22,0,5
day4/members/stevan/11_0365.webp,11_0365.webp,webp,177598,5318e2442981c65bcc3343c452728c908944e59de16a708277464bfe9b314491,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,11_0365,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/stevan/11_0365.webp,multi_face|small|clutter_low,locked_500_anonymisation_oapr_manifest,5,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",5,15,0,5
day4/members/stevan/13_0462.webp,13_0462.webp,webp,217490,5aabcdd93b2ffcea320f1710eceefd8456f149daff4d1f122159c5ca500b2b71,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,13_0462,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/stevan/13_0462.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,5,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",5,12,0,5
day4/members/werner/13_0537.webp,13_0537.webp,webp,265044,15c36671ba8061d8d20cceb81ed6dca0553855f897b10153174734184d99ad7b,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,13_0537,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/werner/13_0537.webp,multi_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,5,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",5,18,0,5
day4/members/werner/14_0045.webp,14_0045.webp,webp,233504,bb701c60a2bbfc16242537d6882f7e665c9608d7a9de716324056f50aa834a4c,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,14_0045,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/werner/14_0045.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,5,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",5,11,0,5
day3/members/tien/20_0575.webp,20_0575.webp,webp,121988,9142184e81f98e67ecd1156af0c2951d420623c50a246f675b0abe8694f0b937,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,20_0575,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/tien/20_0575.webp,multi_face|large|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,5,reviewed,manual_reviewer_app,multi_face,large,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",5,5,1,4
day1/members/allie/09_0160.webp,09_0160.webp,webp,169510,3db8d0d2a77036b7f1a41a45fd666ec968cd6dab0382f70e12323e79bf3bf745,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,09_0160,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/allie/09_0160.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,17,0,4
day1/members/allie/10_0099.webp,10_0099.webp,webp,257660,7ed9e74d8ac249175029582f9d9ce4dea9cb0a8222ed73e1c4da638e734abcc6,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,10_0099,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/allie/10_0099.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,14,0,4
day1/members/allie/10_0296.webp,10_0296.webp,webp,226662,d56589d437865399ed6a4d125b060e318606340b86d1ca666807a0e4e1b328e4,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,10_0296,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/allie/10_0296.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,17,0,4
day1/members/bjorn/10_0088.webp,10_0088.webp,webp,300992,1f732637d9e15a354d93de8d5e8200ee81ad39e90866ae108319c668ef708d07,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,10_0088,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/bjorn/10_0088.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,11,0,4
day1/members/bjorn/11_0116.webp,11_0116.webp,webp,183858,eca9d8f54f95830ba1a1fd6bc8bc4121e570f9e09c5097455a7b1d7fa7c46db1,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,11_0116,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/bjorn/11_0116.webp,multi_face|medium|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,5,0,4
day1/members/cathal/12_0342.webp,12_0342.webp,webp,246994,9a6fa90fdbcf7018b5587cd84068fce49f5e171175f139368d5d1b454ffe06e1,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,12_0342,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/cathal/12_0342.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,8,0,4
day1/members/cathal/15_0162.webp,15_0162.webp,webp,157664,97f851da8a8c8d565b0e465200c9c44b2b08bacf9d947991fa44600cf9aa944d,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,15_0162,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/cathal/15_0162.webp,multi_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,9,0,4
day1/members/cathal/15_0298.webp,15_0298.webp,webp,227980,58aa490898da042e0d2016c686a26ae6949f2c9c3d55bc9e6a39688839214ab7,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,15_0298,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/cathal/15_0298.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,15,0,4
day1/members/florian/15_0199.webp,15_0199.webp,webp,348046,9464a097645ead499ed01fbe0c3ee41351b7cad29bf3947eac74ec87cbb0600e,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,15_0199,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/florian/15_0199.webp,multi_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,10,0,4
day1/members/klaus/17_0521.webp,17_0521.webp,webp,174778,e6e1b0b7698d885c5e312d4bdc9a7712bc8fe5e1246140b2bd5c13eb838bcef0,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,17_0521,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/klaus/17_0521.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,13,0,4
day1/members/onanong/10_0201.webp,10_0201.webp,webp,211546,958c10df94ba44f210f271c1ae02eb46d1ade952e0f4dc1ad0e65b74bbd59e62,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,10_0201,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/10_0201.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,14,0,4
day1/members/onanong/14_0681.webp,14_0681.webp,webp,143544,ab55147afa870f94f7442104db1ffc833375ae43fee20271f52ecf5e19e6b752,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,14_0681,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/14_0681.webp,multi_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,6,0,4
day1/members/onanong/15_0060.webp,15_0060.webp,webp,239232,7e51d555202f9ab8c5e8289668cfbb840709df8a56077ba955ba4a06e3139eb8,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,15_0060,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/15_0060.webp,multi_face|large|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,large,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,13,0,4
day1/members/stevan/10_0179.webp,10_0179.webp,webp,200560,f0fa2cb74274ae58344894b82b8a96c9fe107d4563a8872ab4eac5128acf4c2a,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,10_0179,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/stevan/10_0179.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,12,0,4
day1/members/stevan/10_0250.webp,10_0250.webp,webp,204576,f12e6f176abe45d6c9a40640f623718a32e3ca4b48da4cb6af6a421f3dadd078,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,10_0250,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/stevan/10_0250.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,14,0,4
day1/members/stevan/18_0567.webp,18_0567.webp,webp,184888,4e11b8d6a8097fde3392b991289fb79b9ffb8e5b633cc085426656540793803f,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,18_0567,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/stevan/18_0567.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,10,0,4
day1/members/tien/10_0032.webp,10_0032.webp,webp,157662,027231653d4efcc7f49f94a19fdb3d2c9d73ff814ff936cfc005860d06043695,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,10_0032,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/tien/10_0032.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,6,0,4
day1/members/tien/10_0152.webp,10_0152.webp,webp,191072,41d7c587e17497be5cd9cf418e737773a32ab39a117691e9a9e709d91a6841be,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,10_0152,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/tien/10_0152.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,7,0,4
day1/members/werner/19_0438.webp,19_0438.webp,webp,308790,e2f16a1f8bc3c51bb88154c3f3118b61a53bd6229ef6db3c1e7b8c40d80ab429,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,19_0438,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/werner/19_0438.webp,multi_face|medium|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,4,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",4,19,0,4
